,description,num_genre
4744,seventeen years wrongly imprisoned talented songwriter seeks justice men caused downfall killed family,2
4745,boating accident woodworker family man florian wakes body officer leads task force illegal body transfers,2
4746,great depression stranger violent past poses preacher rallies farmers mount strike rural iowa community,2
4747,law enforcement officials look back attempted terrorist attacks thwarted nick time,2
4748,filmed years real life thriller follows dna exoneree exposing police corruption becomes suspect grisly new crime,2
4749,blinded young boy matt murdock fights injustice day lawyer night super hero daredevil hell kitchen new york city,2
4750,cleaver greene brilliant driven attorney also ex druggie current gambling addict loathed many colleagues,2
4751,saved plane crash given supernatural powers teen tarzan joins forces brave city girl jane protect jungle home threats,2
4752,get intimate look four engaged citizens whose courage sense civic duty ultimate sacrifice helped transform italian society,2
4753,ambitious tv reporter uses risky ethically questionable methods report gang wars police corruption amazon port bel brazil,2
4754,solving murders pathologically honest detective tries keep eye crooked kindhearted dad,2
4755,village lebanon syria border head arms smuggling clan contends family conflicts power struggles complicated love,2
4756,high school rocked act vandalism top suspect pleads innocence finds ally filmmaker satirical true crime mystery,2
4757,first lady mexico woman conviction ideals loses faith husband need strength uncover truth,2
4758,danny rand resurfaces years presumed dead power iron fist seeks reclaim past fulfill destiny,2
4759,inspired khon dance drama thai martial arts fighter scarred past joins forces determined cop battle organized crime ring,2
4760,evidence deadly terrorist attack implicates fbi trainee alex parrish must discover one classmates framed,2
4761,high school group unruly teens wreak havoc face bullies navigate turbulent lives beyond school grounds,2
4762,explore psychological machinations immoral behavior define nefarious types criminals,2
4763,female intelligence agents infiltrate disparate aspects colombian cartel attempt take drug lords associates,2
4764,galicia spain young fisherman becomes prosperous cocaine smuggler providing latin american suppliers european entry point,2
4765,drama series chronicles true story rise capture escape notorious mexican drug lord joaqu n el chapo guzm n,2
4766,seeking greater justice band homeless assassins flays human targets delivers tattooed skins proof contract fulfilled,2
4767,witness stories history notorious kingpins terrifying enforcers men women sworn bring,2
4768,follow quirky agents ncis naval criminal investigative service track terrorists high profile criminals,2
4769,local news producer given one chance relive deadly week stop serial killer fails lose daughter forever,2
4770,hoodie wearing unbreakable ex con fights clear name save neighborhood looking fight people need hero,2
4771,accident murder mysterious death wife author michael peterson watches life go microscope,2
4772,survivors first responders share personal stories anguish kindness bravery unfolded amid paris terror attacks nov,2
4773,inspector gadget back must face old enemy evil dr claw reactivated mad global crime syndicate,2
4774,baffling true crime story starts grisly death pizza man robs bank bomb around neck gets weirder,2
4775,friends gathered remote chalet french alps summer getaway caught deadly trap dark secret past comes light,2
4776,swedish detective timid british colleague attempt solve gruesome murder case nets mixed results miscommunication,2
4777,controversial cult leader builds utopian city oregon desert conflict locals escalates national scandal,2
4778,ordered take villainous business leader controls city prosecutor gathers team men may clean,2
4779,protect family police detective covers murder case partner suspects foul play trapped dangerous game duty,2
4780,players coaches montreal soccer team chase dreams stardom personal lives erupt love fear passion violence,2
4781,death year old african american boy jersey city sets police cover search truth,2
